,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
121,1109,0.025513,0.060033,-0.016227,-0.193099,-0.874901,0.44414,0.972811,-0.229707,-0.029545,0.127871,0.426359,0.895469,0.013079,-0.009896,-0.02124,-0.220945,0.38296,0.007658,0.144224,0.051006,0.026524,-0.046826,0.578661,-0.444597,-0.683728,0.657686,-0.241372,0.713574,-0.482285,-0.862596,0.152733,-0.005603,0.003998,0.002696,0.000564,0.004153,-0.002891,-0.811736,0
122,1110,0.026199,0.059476,-0.017084,-0.189472,-0.873868,0.44772,0.973241,-0.227516,-0.0322,0.130002,0.429639,0.893593,0.01997,-0.016091,-0.025931,0.067824,0.039674,-0.01278,0.145694,0.050977,0.026568,-0.046768,0.578207,-0.444066,-0.684456,0.658203,-0.241846,0.712936,-0.482124,-0.862737,0.152448,0.00024,0.00047,0.000366,-0.000396,0.000447,0.000088,-0.81141,0
123,1111,0.026649,0.059112,-0.017586,-0.187002,-0.872521,0.45137,0.973301,-0.226814,-0.035204,0.133094,0.432736,0.891641,0.026225,-0.017783,-0.027748,0.061693,0.039547,-0.00321,0.142755,0.050977,0.026581,-0.046759,0.57669,-0.442324,-0.68686,0.659896,-0.243444,0.710824,-0.481627,-0.863182,0.151497,0.000249,0.000488,0.000381,0.000008,0.001244,-0.002608,-0.81141,0
124,1112,0.027666,0.058386,-0.018704,-0.184672,-0.870803,0.455629,0.973105,-0.226969,-0.039375,0.137701,0.436104,0.889298,0.026745,-0.018935,-0.029064,0.045488,0.166331,-0.158384,0.130345,0.050955,0.0266,-0.046759,0.575296,-0.440742,-0.689042,0.661442,-0.244881,0.70889,-0.481171,-0.863584,0.150646,-0.000028,-0.000052,-0.00004,0.000195,0.001346,-0.003387,-0.811736,0
125,1113,0.028791,0.057716,-0.019872,-0.170337,-0.870972,0.46086,0.976556,-0.211678,-0.039104,0.131612,0.443395,0.88661,0.031938,-0.011354,-0.032475,-0.475941,0.272982,-0.163213,0.112873,0.050844,0.026626,-0.046739,0.575471,-0.441047,-0.688701,0.661174,-0.244726,0.709194,-0.481331,-0.863473,0.150777,-0.00654,0.002166,0.001266,-0.001119,0.014888,-0.029583,-0.812063,0
126,1114,0.029962,0.057223,-0.021036,-0.163987,-0.870023,0.464938,0.978485,-0.203278,-0.035268,0.125196,0.449152,0.88464,0.032613,-0.013658,-0.027188,0.062381,0.036971,0.036513,0.091808,0.050774,0.026652,-0.046711,0.572288,-0.440746,-0.691539,0.664265,-0.245345,0.706085,-0.48087,-0.863451,0.152364,0.000282,0.000546,0.000429,0.131565,0.164482,0.067997,-0.812389,0
127,1115,0.030517,0.057024,-0.021594,-0.161618,-0.868928,0.467807,0.979411,-0.199338,-0.031894,0.120965,0.453021,0.883254,0.02638,-0.011529,-0.025364,-0.102623,0.158675,0.144119,0.077602,0.050754,0.026654,-0.046697,0.572045,-0.440979,-0.691593,0.664382,-0.245344,0.705975,-0.480999,-0.863332,0.152631,0.000327,0.000634,0.000497,-0.009168,-0.020742,0.021768,-0.812553,0
128,1116,0.031502,0.056722,-0.022473,-0.149611,-0.871243,0.467494,0.982339,-0.184708,-0.029854,0.11236,0.454772,0.883491,0.025483,-0.005244,-0.021291,-1.165072,-2.351519,0.773557,0.067804,0.050716,0.026655,-0.046667,0.572186,-0.441096,-0.691401,0.664119,-0.245436,0.70619,-0.481193,-0.863246,0.152506,0.000028,0.000057,0.000046,-0.000215,-0.000261,-0.000122,-0.814512,0
129,1117,0.032358,0.056339,-0.023115,-0.133311,-0.878186,0.459364,0.986291,-0.163037,-0.025455,0.097247,0.449673,0.887882,0.020958,-0.014225,-0.012138,-0.122718,-0.197036,0.068829,0.068294,0.050739,0.026666,-0.046683,0.571784,-0.440434,-0.692155,0.664738,-0.245738,0.705503,-0.480817,-0.863498,0.152264,0.006475,-0.002293,-0.001359,0.001025,-0.014739,0.029572,-0.815165,0
130,1118,0.032747,0.056102,-0.023357,-0.123657,-0.881679,0.455356,0.988065,-0.151867,-0.025731,0.09184,0.44674,0.889937,0.020559,-0.01168,-0.01038,0.170033,-0.168509,-0.278545,0.071887,0.050767,0.026672,-0.046696,0.57167,-0.44021,-0.692392,0.66495,-0.245794,0.705284,-0.480659,-0.863596,0.152204,0,-0.000001,0,0.000031,-0.000021,-0.000003,-0.815002,0
131,1119,0.033357,0.055718,-0.023647,-0.110983,-0.887615,0.447013,0.990381,-0.136175,-0.024507,0.082625,0.439993,0.894191,0.013606,-0.006863,-0.00632,-0.00126,-0.098481,-0.048687,0.075152,0.050789,0.026687,-0.046722,0.571575,-0.439965,-0.692627,0.665192,-0.245783,0.705059,-0.480437,-0.863725,0.152178,0.000001,-0.000007,-0.000007,0.000017,-0.000021,-0.000007,-0.814676,0
132,1120,0.033817,0.0554,-0.023767,-0.099227,-0.893305,0.43836,0.992412,-0.120985,-0.021907,0.072605,0.432861,0.898531,0.00786,-0.009603,-0.000035,-0.044763,0.022258,-0.007755,0.074826,0.05076,0.0267,-0.046719,0.571452,-0.439776,-0.692848,0.665374,-0.245873,0.704856,-0.480332,-0.863795,0.152111,0.000004,-0.000001,-0.000004,0.000024,0.000001,-0.000033,-0.815002,0
133,1121,0.034099,0.055185,-0.023721,-0.090107,-0.89865,0.429311,0.993623,-0.110447,-0.022643,0.067765,0.424533,0.902872,-0.000071,0.000291,0.000164,-1.261855,-2.356579,0.701041,0.067151,0.050723,0.026714,-0.046705,0.571097,-0.43929,-0.693448,0.665826,-0.246203,0.704314,-0.480127,-0.863948,0.151885,0.000001,-0.000002,-0.000002,0.000031,0.000009,-0.000025,-0.815002,0
134,1122,0.034178,0.05509,-0.023624,-0.089727,-0.899893,0.426778,0.993614,-0.110307,-0.02369,0.068394,0.421928,0.904045,0.000563,-0.003752,0.004932,0.017859,-0.047039,-0.036927,0.062906,0.050714,0.026723,-0.046711,0.571005,-0.439126,-0.693628,0.665986,-0.246251,0.704147,-0.480015,-0.864018,0.151841,-0.000325,-0.000633,-0.000495,0.000017,-0.000008,-0.000013,-0.813369,0
135,1123,0.034209,0.054862,-0.023353,-0.086018,-0.90167,0.423781,0.993787,-0.1078,-0.027648,0.070613,0.41877,0.905342,-0.005745,-0.003098,0.006069,0.377323,-0.303227,-0.329886,0.059313,0.050685,0.026742,-0.046718,0.570943,-0.438992,-0.693764,0.666123,-0.246253,0.704016,-0.479899,-0.864086,0.151826,0.000002,0.000003,0.000003,0.000025,0.000005,0.000002,-0.814349,0
136,1124,0.034117,0.054602,-0.022982,-0.080958,-0.904332,0.41908,0.993945,-0.104585,-0.033672,0.07428,0.413816,0.907324,-0.005037,-0.007623,0.010453,0.440869,-0.362142,-0.382011,0.055884,0.050704,0.026743,-0.046735,0.570794,-0.438721,-0.694057,0.666378,-0.246338,0.703744,-0.47972,-0.864199,0.151746,-0.000007,-0.000015,-0.000012,0.000013,-0.000008,0.000005,-0.814022,0
137,1125,0.034062,0.054446,-0.022765,-0.078573,-0.906943,0.413859,0.99407,-0.102581,-0.036072,0.075169,0.408571,0.909626,0.00098,-0.006821,0.010406,0.458009,-0.387858,-0.364723,0.054904,0.050737,0.026747,-0.04675,0.57067,-0.438482,-0.694311,0.666603,-0.246403,0.703508,-0.479557,-0.864302,0.151678,0.006568,-0.002114,-0.001223,0.001004,-0.014717,0.029565,-0.814839,0
138,1126,0.033948,0.054044,-0.02233,-0.072355,-0.909838,0.408606,0.994246,-0.09824,-0.042692,0.078984,0.403166,0.911711,-0.004798,-0.008924,0.009523,-0.05795,0.000451,-0.066231,0.054088,0.050761,0.026784,-0.046778,0.570619,-0.438251,-0.694498,0.666841,-0.246301,0.703319,-0.479287,-0.864448,0.1517,0.000237,0.000458,0.000357,0.000009,-0.000011,0.000015,-0.814512,0
139,1127,0.03382,0.053587,-0.021915,-0.067655,-0.912266,0.403972,0.994386,-0.094671,-0.047255,0.081353,0.398507,0.913549,0.001312,-0.00859,0.009147,-0.060101,0.004855,-0.055173,0.049842,0.050763,0.026843,-0.046785,0.570529,-0.43799,-0.694737,0.667109,-0.246247,0.703084,-0.47902,-0.864596,0.151696,0.000853,0.005171,-0.00461,0.04178,-0.104359,0.194814,-0.814512,0
140,1128,0.033742,0.053219,-0.021528,-0.063851,-0.915549,0.397105,0.994534,-0.091317,-0.050625,0.082611,0.391702,0.916375,-0.004881,-0.008564,0.009812,-0.016388,-0.027098,-0.090466,0.044291,0.050759,0.026868,-0.046767,0.570385,-0.437784,-0.694985,0.6673,-0.246374,0.702858,-0.478926,-0.864664,0.151606,0.000104,0.000203,0.000159,0.000003,-0.000009,0.000006,-0.814839,0
141,1129,0.033728,0.053063,-0.021331,-0.062333,-0.916391,0.3954,0.994579,-0.090066,-0.05195,0.083218,0.390019,0.917038,-0.004948,-0.008219,0.010065,-0.074263,0.013869,-0.051556,0.042821,0.05075,0.026867,-0.046755,0.570394,-0.437834,-0.694946,0.667249,-0.246397,0.702898,-0.478986,-0.864632,0.151601,-0.000005,-0.000009,-0.000007,0.000014,0.000005,0.000001,-0.815002,0
142,1130,0.033735,0.052872,-0.020948,-0.058933,-0.918416,0.3912,0.994566,-0.087707,-0.056082,0.085818,0.385769,0.918594,0.000767,-0.005731,0.011229,0.274733,-0.260361,-0.239668,0.037922,0.050746,0.026867,-0.046743,0.570325,-0.437769,-0.695044,0.667304,-0.246491,0.702813,-0.478992,-0.864638,0.151545,0.000091,0.000175,0.000137,0.000012,0.000005,0.000008,-0.814839,0
143,1131,0.033787,0.052763,-0.020513,-0.057361,-0.91942,0.38907,0.99466,-0.086121,-0.056869,0.085794,0.38373,0.919451,0.00545,0.002979,0.009171,0.162125,-0.186752,-0.071346,0.033677,0.050749,0.026878,-0.046747,0.570257,-0.437636,-0.695184,0.667432,-0.246519,0.702682,-0.478895,-0.864697,0.151513,-0.000006,-0.000012,-0.000009,0.000011,0.000009,-0.000002,-0.814512,0
144,1132,0.033829,0.052706,-0.020287,-0.057079,-0.919606,0.38867,0.994756,-0.085477,-0.056155,0.084862,0.383426,0.919663,-0.000577,0.002148,0.009189,-0.044203,-0.017715,0.032726,0.03384,0.050756,0.026882,-0.04675,0.570239,-0.437592,-0.695226,0.667475,-0.246518,0.702641,-0.478857,-0.86472,0.151507,0.00008,0.000154,0.000118,-0.000012,-0.000015,0.000006,-0.814676,0
145,1133,0.033887,0.05263,-0.01978,-0.055079,-0.921091,0.385431,0.994788,-0.083794,-0.058089,0.085802,0.380223,0.920905,0.000104,-0.002264,0.013665,0.167312,-0.196766,-0.146335,0.033513,0.050773,0.026892,-0.046767,0.570212,-0.437482,-0.695318,0.667587,-0.246477,0.70255,-0.478733,-0.864788,0.151512,-0.000003,-0.000007,-0.000008,-0.000009,-0.000007,-0.000002,-0.815165,0
146,1134,0.033875,0.05269,-0.019286,-0.050671,-0.922788,0.38196,0.995494,-0.077356,-0.054823,0.080137,0.377462,0.92255,-0.00108,0.004779,0.010976,-0.031421,-0.021389,0.027625,0.03335,0.050782,0.026896,-0.046783,0.570143,-0.437328,-0.695472,0.667736,-0.246491,0.702403,-0.478608,-0.864862,0.151484,-0.000013,-0.000027,-0.000022,-0.000006,-0.000003,-0.000011,-0.814839,0
147,1135,0.033856,0.05277,-0.019065,-0.051444,-0.922381,0.38284,0.995615,-0.077358,-0.052595,0.078129,0.378456,0.922316,-0.001044,0.0046,0.010824,-0.394428,0.247408,0.25684,0.033024,0.050779,0.026905,-0.046789,0.570153,-0.43731,-0.695474,0.667759,-0.246448,0.702396,-0.478563,-0.864883,0.151505,-0.006472,0.002284,0.001352,-0.000981,0.014721,-0.029555,-0.814676,0
148,1136,0.033787,0.052986,-0.018662,-0.049828,-0.923965,0.379217,0.996359,-0.072278,-0.04519,0.069163,0.375585,0.924203,-0.000997,0.004368,0.010609,-0.285547,0.277796,0.022644,0.033187,0.050771,0.026915,-0.046788,0.570043,-0.437136,-0.695674,0.667923,-0.246528,0.702212,-0.478465,-0.864948,0.151442,0.000072,0.000139,0.000108,0.000005,0,0.000017,-0.815166,0
149,1137,0.03371,0.053225,-0.018323,-0.053098,-0.92592,0.373967,0.99647,-0.073511,-0.040526,0.065015,0.370495,0.926556,-0.000844,0.003583,0.010022,-0.027678,-0.026698,0.025177,0.034167,0.050749,0.026924,-0.04677,0.570011,-0.437131,-0.695702,0.667925,-0.246586,0.70219,-0.4785,-0.864934,0.151414,0.000031,0.000058,0.000047,0.000012,0.000012,0.000006,-0.814839,0
150,1138,0.033653,0.053375,-0.017997,-0.053092,-0.927723,0.369473,0.996492,-0.073185,-0.040568,0.064676,0.366024,0.928354,-0.000411,0.001316,0.008428,0.007608,-0.041827,-0.030012,0.036289,0.050745,0.026925,-0.046763,0.56989,-0.436975,-0.695899,0.668066,-0.246709,0.702012,-0.478447,-0.864978,0.151331,0.000056,0.000109,0.000086,0.000002,0,0.00001,-0.815329,0
151,1139,0.033644,0.053408,-0.017839,-0.05306,-0.927727,0.369468,0.996543,-0.072874,-0.039871,0.063914,0.366075,0.928387,-0.000257,0.000498,0.007856,-0.042272,-0.003459,0.007275,0.036779,0.050736,0.026928,-0.046761,0.569849,-0.436918,-0.695969,0.66812,-0.246744,0.701948,-0.47842,-0.864996,0.151307,-0.006479,0.002274,0.001345,-0.000992,0.014705,-0.029552,-0.815166,0
152,1140,0.03363,0.053372,-0.017536,-0.05124,-0.928549,0.367656,0.996592,-0.071367,-0.041349,0.064633,0.364284,0.929042,0.000045,-0.001085,0.006763,0.372218,-0.320429,-0.277489,0.037106,0.050743,0.026937,-0.046767,0.569831,-0.436857,-0.696021,0.668181,-0.246727,0.701896,-0.478356,-0.865032,0.151307,-0.000003,-0.000005,-0.000003,0,0.000002,0.000001,-0.815492,0
153,1141,0.033648,0.053237,-0.017256,-0.04867,-0.929801,0.364829,0.996601,-0.069508,-0.044196,0.066452,0.361439,0.930024,0.001277,-0.008391,0.00929,0.081809,-0.117578,-0.116323,0.036942,0.050748,0.026936,-0.046768,0.569761,-0.436755,-0.696143,0.668274,-0.24679,0.701785,-0.47831,-0.865065,0.151261,-0.000045,-0.000087,-0.000069,-0.000004,-0.000004,0.000002,-0.815492,0
154,1142,0.03366,0.053153,-0.017139,-0.048387,-0.929906,0.364598,0.996658,-0.068996,-0.043707,0.065799,0.361265,0.930138,0.000556,-0.003779,0.004928,-0.048642,0.016472,-0.014147,0.036616,0.050748,0.026935,-0.046768,0.569761,-0.436755,-0.696143,0.668274,-0.24679,0.701786,-0.47831,-0.865066,0.151261,0,-0.000001,-0.000002,-0.000011,-0.000007,-0.000002,-0.815655,0
155,1143,0.033676,0.053017,-0.016967,-0.046771,-0.930567,0.363121,0.996692,-0.067657,-0.045006,0.066449,0.359816,0.930653,-0.000295,0.001525,0.001034,-0.004641,0.00341,0.002443,0.03482,0.050747,0.026935,-0.046774,0.56977,-0.436751,-0.696138,0.66828,-0.246765,0.701788,-0.47829,-0.865075,0.151273,-0.000009,-0.000019,-0.000016,-0.000009,-0.000004,-0.000011,-0.815655,0
156,1144,0.033699,0.052897,-0.016857,-0.044943,-0.93126,0.36157,0.99669,-0.066338,-0.046973,0.06773,0.358263,0.93116,0.000956,-0.005877,0.003513,-0.041036,0.00994,-0.022924,0.03433,0.050754,0.026937,-0.046773,0.569752,-0.436724,-0.69617,0.668305,-0.246782,0.701759,-0.478277,-0.865084,0.15126,0.000004,0.00001,0.000009,-0.000002,0,0.000003,-0.815655,0
157,1145,0.033712,0.052792,-0.016799,-0.043593,-0.931834,0.360255,0.996672,-0.065421,-0.048614,0.068868,0.356937,0.931586,0.000008,-0.000054,-0.000035,0.122852,-0.094419,-0.082412,0.032534,0.050757,0.026933,-0.046776,0.569751,-0.436721,-0.696172,0.668306,-0.246783,0.701757,-0.478276,-0.865084,0.151259,-0.000085,-0.000165,-0.000129,0.000004,0.000005,0.000006,-0.815819,0
158,1146,0.033722,0.05273,-0.016768,-0.043232,-0.931858,0.360238,0.996706,-0.064987,-0.048494,0.0686,0.356955,0.931598,0.000006,-0.000043,-0.000029,-0.011063,0.007991,0.004743,0.030248,0.05076,0.026931,-0.046783,0.569751,-0.436703,-0.696184,0.668326,-0.246767,0.701744,-0.478249,-0.865098,0.151264,-0.000026,-0.000053,-0.000043,-0.000001,0,0.000001,-0.815329,0
159,1147,0.033742,0.052607,-0.016683,-0.040408,-0.933187,0.35711,0.996595,-0.063348,-0.052771,0.071867,0.353762,0.93257,-0.00011,0.000566,0.000383,0.06766,-0.053097,-0.050378,0.01947,0.050772,0.026937,-0.046791,0.569724,-0.436627,-0.696254,0.6684,-0.246759,0.701677,-0.478178,-0.865139,0.151257,0.000169,0.000328,0.000256,0.000007,0.000006,-0.000002,-0.815492,0
160,1148,0.033742,0.052536,-0.016566,-0.04037,-0.933183,0.357124,0.996664,-0.062975,-0.051894,0.070917,0.353838,0.932613,-0.000402,0.002112,0.001429,-0.001588,0.001222,0.001161,-0.007636,0.050773,0.026943,-0.046799,0.569733,-0.436607,-0.696259,0.668424,-0.246718,0.701668,-0.478133,-0.865161,0.151276,-0.0001,-0.000197,-0.000153,0.000006,0,0.000009,-0.815166,0
161,1149,0.033747,0.052529,-0.016499,-0.038973,-0.933914,0.355365,0.996583,-0.062242,-0.054279,0.07281,0.352035,0.933149,0.000413,-0.002999,0.005468,-0.022997,-0.019094,-0.010231,-0.020699,0.050772,0.026946,-0.04681,0.569743,-0.436587,-0.696263,0.668449,-0.246676,0.701659,-0.478087,-0.865183,0.151294,-0.000028,-0.000054,-0.000042,0.000007,0.000005,0.000001,-0.815492,0
162,1150,0.033736,0.052595,-0.016342,-0.039427,-0.933949,0.355225,0.996619,-0.062396,-0.053435,0.07207,0.351917,0.933252,-0.000923,0.004852,0.003271,0.001556,-0.016321,0.023881,-0.030496,0.05076,0.026943,-0.046807,0.56977,-0.436646,-0.696204,0.668393,-0.246667,0.701715,-0.478132,-0.865156,0.151308,0.000001,0.000006,0.000005,-0.000006,-0.000008,0,-0.815329,0
163,1151,0.0337,0.052671,-0.01611,-0.039588,-0.934033,0.354985,0.996672,-0.062243,-0.052623,0.071247,0.351721,0.933389,-0.000099,-0.000302,0.007274,-0.033972,-0.009316,0.003971,-0.032783,0.050765,0.026933,-0.046794,0.56969,-0.43658,-0.696311,0.668444,-0.246789,0.701625,-0.478157,-0.865154,0.151236,0.000042,0.000084,0.000066,0.000006,0.000001,-0.000005,-0.815492,0
164,1152,0.033668,0.052663,-0.015816,-0.037944,-0.934782,0.35319,0.996679,-0.060884,-0.054066,0.072044,0.349966,0.933988,-0.005078,-0.007106,0.010741,-0.087046,0.023788,-0.040399,-0.033436,0.050779,0.026936,-0.04681,0.569672,-0.436499,-0.696377,0.668525,-0.246757,0.701558,-0.478065,-0.865204,0.15124,-0.000071,-0.00014,-0.000108,0.000006,0.000003,-0.000009,-0.815655,0
165,1153,0.033651,0.052637,-0.015653,-0.036787,-0.935534,0.351314,0.996631,-0.06013,-0.055764,0.073294,0.348079,0.934595,-0.000279,0.000644,0.007886,-0.049518,0.00131,0.006975,-0.034579,0.050783,0.026935,-0.046818,0.569671,-0.43648,-0.696389,0.668545,-0.246741,0.701545,-0.478038,-0.865218,0.151245,-0.000048,-0.000093,-0.000073,-0.000002,-0.000007,0.000002,-0.815492,0
166,1154,0.033632,0.052535,-0.015248,-0.0342,-0.936959,0.34776,0.996585,-0.058134,-0.058621,0.075142,0.344568,0.935748,-0.000401,0.00128,0.008295,-0.034423,-0.010437,-0.003814,-0.038008,0.050808,0.026925,-0.046843,0.569642,-0.436378,-0.696477,0.668642,-0.246721,0.701459,-0.477937,-0.865275,0.151239,0.000001,-0.000001,-0.000004,0.000008,0.000002,0.000007,-0.815166,0
167,1155,0.033632,0.052408,-0.014812,-0.031734,-0.938389,0.344118,0.996546,-0.056137,-0.061185,0.076733,0.340988,0.93693,0.000486,-0.004228,0.012074,-0.081023,-0.009875,0.00853,-0.038661,0.050831,0.026945,-0.046878,0.566892,-0.439476,-0.696773,0.667479,-0.250673,0.701165,-0.482808,-0.862567,0.151237,0.000003,0.000004,0.000004,0.000133,-0.000086,-0.000057,-0.814839,0
168,1156,0.033628,0.052378,-0.014603,-0.032822,-0.939243,0.341677,0.99673,-0.056009,-0.058219,0.073819,0.338649,0.938012,0.000518,-0.004392,0.01196,-0.074978,0.004648,-0.013082,-0.039641,0.050828,0.026958,-0.046888,0.566964,-0.439528,-0.696681,0.667442,-0.250557,0.701242,-0.482774,-0.862574,0.151303,0.000005,0.000007,0.000008,0.000099,-0.000081,-0.000032,-0.815329,0
169,1157,0.033624,0.052383,-0.014238,-0.034314,-0.94244,0.332608,0.997006,-0.05535,-0.053977,0.06928,0.32976,0.941518,0.005531,0.002156,0.008273,-0.030657,-0.013049,0.033801,-0.041274,0.050814,0.026967,-0.046888,0.566935,-0.439467,-0.696743,0.667502,-0.250564,0.701183,-0.482726,-0.862603,0.151292,0.000001,0.000002,0.000006,0.000077,-0.000052,-0.000006,-0.816962,0
170,1158,0.033626,0.052444,-0.013951,-0.036618,-0.944163,0.327435,0.997216,-0.055819,-0.049434,0.064951,0.324713,0.943579,-0.001247,0.006571,0.00428,0.003315,-0.015569,0.023445,-0.043233,0.050797,0.026957,-0.046871,0.566963,-0.439576,-0.696652,0.667391,-0.250602,0.701275,-0.482846,-0.862537,0.151287,-0.000001,-0.000001,0.000005,0.000051,-0.00003,0.000003,-0.817288,0
171,1159,0.033631,0.052589,-0.013694,-0.03892,-0.945875,0.322186,0.99738,-0.056442,-0.045223,0.06096,0.319582,0.945595,-0.000313,0.000841,0.007926,-0.030473,-0.003964,0.003074,-0.04454,0.050802,0.026953,-0.046867,0.566953,-0.439576,-0.696659,0.667386,-0.250627,0.70127,-0.482864,-0.86253,0.151274,-0.000143,-0.000276,-0.000214,0.000027,-0.000028,-0.000002,-0.817125,0
172,1160,0.033643,0.052661,-0.013566,-0.039121,-0.945911,0.322057,0.997394,-0.056516,-0.044838,0.060614,0.319464,0.945657,-0.000359,0.001076,0.008067,-0.031072,-0.025368,0.02711,-0.044213,0.050802,0.026956,-0.046872,0.566954,-0.43956,-0.696669,0.667405,-0.25061,0.701259,-0.482837,-0.862543,0.15128,-0.000001,0,0.000002,0.000016,-0.000025,-0.000019,-0.817288,0
173,1161,0.033645,0.052804,-0.013339,-0.040095,-0.946733,0.319512,0.99749,-0.0566,-0.042537,0.058355,0.317004,0.946627,-0.000214,0.000319,0.007561,-0.033588,-0.008622,0.003775,-0.04405,0.050811,0.026952,-0.046874,0.566936,-0.439529,-0.696704,0.667431,-0.250628,0.701228,-0.482823,-0.862553,0.151265,0.000001,0,0.000001,0.000043,0.000003,0.000005,-0.817452,0
174,1162,0.03363,0.052939,-0.013127,-0.040699,-0.947493,0.317174,0.997593,-0.056361,-0.040359,0.056116,0.314768,0.947507,-0.000207,0.000275,0.007519,-0.03319,-0.008003,0.003622,-0.044213,0.050811,0.026954,-0.046879,0.566945,-0.439525,-0.696699,0.667437,-0.250603,0.70123,-0.482803,-0.862563,0.151278,-0.00014,-0.000272,-0.000212,0.000034,-0.000004,0.000006,-0.817452,0
175,1163,0.033621,0.052979,-0.013013,-0.041218,-0.948229,0.314898,0.997686,-0.05611,-0.038367,0.05405,0.312589,0.948349,-0.000137,-0.00009,0.00728,-0.032508,-0.00694,0.003411,-0.043233,0.050816,0.026955,-0.046884,0.566936,-0.439494,-0.696726,0.667469,-0.250595,0.701204,-0.48277,-0.862581,0.151277,0.000001,0.000003,0.000005,0.000019,-0.000011,-0.000005,-0.817452,0
176,1164,0.033583,0.053039,-0.012808,-0.041098,-0.948255,0.314837,0.997733,-0.055751,-0.037677,0.05328,0.312575,0.948397,0.00017,-0.001715,0.006233,-0.036478,0.007527,-0.019526,-0.042417,0.050822,0.02696,-0.046893,0.566928,-0.439446,-0.696763,0.667518,-0.25057,0.701165,-0.482712,-0.862613,0.151283,0.000001,0.000002,0.000003,0.000035,0.000008,-0.000007,-0.817452,0
177,1165,0.033542,0.053067,-0.012611,-0.041418,-0.948988,0.312579,0.99785,-0.055189,-0.035335,0.050783,0.310443,0.949233,-0.000792,0.004174,0.002649,0.003328,-0.015372,0.023109,-0.041764,0.050836,0.026955,-0.046896,0.566899,-0.439401,-0.696815,0.667557,-0.250597,0.701119,-0.482692,-0.862628,0.151262,0.000001,0,0.000002,0.000033,0.000001,0.000004,-0.817452,0
178,1166,0.033554,0.05303,-0.012411,-0.040757,-0.95039,0.308378,0.997904,-0.054237,-0.035267,0.050243,0.306294,0.950609,0.000336,-0.002595,0.005666,-0.047118,0.002536,0.007274,-0.032293,0.050833,0.02696,-0.046892,0.5669,-0.439403,-0.696813,0.667556,-0.250596,0.70112,-0.482693,-0.862627,0.151263,0.000004,0.000007,0.000007,0.000027,0,0.000001,-0.817615,0
179,1167,0.033569,0.053007,-0.012311,-0.039515,-0.951019,0.306593,0.997873,-0.053473,-0.037255,0.051825,0.304469,0.95111,0.000378,-0.002827,0.005518,-0.043617,0.011711,-0.023915,-0.029353,0.050833,0.02696,-0.046892,0.5669,-0.439403,-0.696813,0.667556,-0.250596,0.70112,-0.482693,-0.862627,0.151263,-0.000002,-0.000005,-0.000002,0.000013,-0.000007,-0.000025,-0.817452,0
180,1168,0.033591,0.05291,-0.01211,-0.038104,-0.951625,0.304888,0.99789,-0.052284,-0.038476,0.052555,0.302779,0.95161,0.000483,-0.003379,0.005172,-0.03792,0.007078,-0.027101,-0.023638,0.050834,0.026964,-0.046896,0.5669,-0.439386,-0.696823,0.667574,-0.250579,0.701109,-0.482666,-0.86264,0.15127,-0.000001,-0.000002,0.000001,0.000009,-0.000005,-0.000037,-0.817452,0
181,1169,0.03361,0.052778,-0.01192,-0.036492,-0.952183,0.303338,0.997919,-0.050861,-0.039602,0.053136,0.301262,0.952058,0.000623,-0.004126,0.004702,-0.051517,0.018196,-0.015195,-0.00535,0.050838,0.026966,-0.046906,0.568801,-0.437629,-0.696379,0.666053,-0.251644,0.702173,-0.482531,-0.863223,0.148349,-0.00002,-0.000039,-0.000029,0.013668,0.010749,0.005235,-0.817452,0
182,1170,0.033617,0.052705,-0.011834,-0.036327,-0.952147,0.303472,0.997967,-0.05047,-0.03889,0.052345,0.301443,0.952046,-0.000306,0.001587,0.000999,-0.002718,0.002046,0.001427,0.004121,0.050838,0.02697,-0.04691,0.568701,-0.437707,-0.696412,0.666175,-0.251529,0.702099,-0.482482,-0.863217,0.148546,0.000002,0.000005,0.000002,0.00279,0.002695,0.001243,-0.817452,0
183,1171,0.033627,0.052601,-0.01168,-0.035638,-0.952453,0.302591,0.997995,-0.049763,-0.039096,0.052295,0.300591,0.952318,0.00051,-0.003524,0.005084,0.409644,-0.33505,-0.271895,0.00951,0.050844,0.027002,-0.046937,0.568683,-0.437597,-0.696496,0.666339,-0.251378,0.701997,-0.482276,-0.863317,0.148634,-0.000327,-0.000637,-0.000497,-0.001211,0.012206,-0.02609,-0.815329,0
184,1172,0.03365,0.052607,-0.011536,-0.035127,-0.952801,0.301553,0.997994,-0.049337,-0.039636,0.052643,0.299556,0.952624,-0.000686,0.003619,0.002269,-0.000404,-0.014448,0.024828,0.010163,0.050841,0.027031,-0.046973,0.568704,-0.43748,-0.696553,0.666478,-0.251211,0.701925,-0.48206,-0.863426,0.148706,0.000721,0.004914,-0.004811,0.033372,-0.021156,0.014352,-0.815492,0
